hometown_id,total_athletes,city_name,state_code,latitude,longitude,state_latitude,state_longitude,ht_name,region,elevation,distance_to_west_coast_km,distance_to_east_coast_km,distance_to_nearest_coast_km,climate_zone
HT_MO_Farmington,1,Farmington,MO,37.7803037,-90.4226371,38.4561,-92.2884,"Farmington, MO",South,282.0,2804.8224171539673,1451.7274747055446,1000.2407011508502,Subtropical
HT_MO_Fayette,1,Fayette,MO,39.1463012,-92.6833591,38.4561,-92.2884,"Fayette, MO",South,218.0,2588.227570036471,1602.9504127251598,1069.9009933037905,Subtropical
HT_MO_Ferguson,2,Ferguson,MO,38.744707,-90.3038975,38.4561,-92.2884,"Ferguson, MO",South,155.0,2798.4117395405524,1412.0966383977852,1099.9332736817967,Subtropical
HT_MO_Festus,1,Festus,MO,38.2207112,-90.3959504,38.4561,-92.2884,"Festus, MO",South,127.0,2799.0706059797117,1435.0620569316343,1044.4708075367705,Subtropical
HT_MO_Fort_Leonard_Wood,1,Fort Leonard Wood,MO,37.70114,-92.1693303,38.4561,-92.2884,"Fort Leonard Wood, MO",South,338.0,2654.5831940710345,1600.9505337826722,929.1921587301684,Subtropical
HT_MO_Franklin_County,1,Franklin County,MO,38.4021095,-91.0841241,38.4561,-92.2884,"Franklin County, MO",South,240.0,2736.5261004146328,1487.5092485673838,1036.6328302135976,Subtropical
HT_MO_Freeman,1,Freeman,MO,38.6183445,-94.5052305,38.4561,-92.2884,"Freeman, MO",South,269.0,2437.570976740677,1770.208216348514,985.7933920260789,Subtropical
HT_MO_Fulton,1,Fulton,MO,38.8467082,-91.9479586,38.4561,-92.2884,"Fulton, MO",South,235.0,2655.333763395323,1548.176429818834,1055.7665363832011,Subtropical
HT_MO_Good_Water,1,Good Water,MO,37.7133796,-91.0462433,38.4561,-92.2884,"Good Water, MO",South,311.0,2751.963506811,1506.2818775314984,968.5326041491635,Subtropical
HT_MO_Hannibal,2,Hannibal,MO,39.7082498,-91.3587413,38.4561,-92.2884,"Hannibal, MO",South,158.0,2695.446423120055,1479.0444818235442,1162.7489080276277,Subtropical
HT_MO_Harrisonville,1,Harrisonville,MO,38.655124,-94.3471072,38.4561,-92.2884,"Harrisonville, MO",South,299.0,2450.780322954502,1755.862284523254,991.1347445163133,Subtropical
HT_MO_Imperial,1,Imperial,MO,38.3652768,-90.3770869,38.4561,-92.2884,"Imperial, MO",South,142.0,2798.221158745754,1429.0642755527795,1059.4805832409738,Subtropical
HT_MO_Independence,2,Independence,MO,39.0924792,-94.4137923,38.4561,-92.2884,"Independence, MO",South,311.0,2439.9410993084753,1750.4394547329393,1038.9203029738749,Subtropical
HT_MO_Jefferson_City,4,Jefferson City,MO,38.577359,-92.1724265,38.4561,-92.2884,"Jefferson City, MO",South,195.0,2639.7937930014396,1574.3080736034121,1021.2930327047508,Subtropical
HT_MO_Joplin,1,Joplin,MO,37.0841838,-94.5133385,38.4561,-92.2884,"Joplin, MO",South,308.0,2461.9297346618414,1819.5108453575904,816.1839212742043,Subtropical
HT_MO_Kansas_City,39,Kansas City,MO,39.100105,-94.5781416,38.4561,-92.2884,"Kansas City, MO",South,300.0,2425.7069603925115,1764.143598677613,1038.602180982489,Subtropical
HT_MO_Kirkwood,2,Kirkwood,MO,38.5800713,-90.4069177,38.4561,-92.2884,"Kirkwood, MO",South,195.0,2792.1181973906087,1425.3263400511426,1079.5766334691673,Subtropical
HT_MO_Knox_county,1,Knox county,MO,40.122723,-92.1573551,38.4561,-92.2884,"Knox county, MO",South,241.0,2623.5722909124793,1539.1782146885137,1186.220876775679,Temperate
HT_MO_Knoxville,1,Knoxville,MO,39.4461207,-94.0168846,38.4561,-92.2884,"Knoxville, MO",South,295.0,2470.5563781321725,1708.893218076695,1081.5798932205616,Subtropical
HT_MO_Lafayette_County,1,Lafayette County,MO,39.0603689,-93.8151868,38.4561,-92.2884,"Lafayette County, MO",South,247.0,2491.8400675744547,1700.6289413751483,1041.4539163783659,Subtropical
HT_MO_Lee's_Summit,2,Lee's Summit,MO,38.9107156,-94.3821295,38.4561,-92.2884,"Lee's Summit, MO",South,323.0,2444.67069786349,1752.208644604474,1019.0784903733526,Subtropical
HT_MO_Lexington,1,Lexington,MO,39.1851824,-93.8828515,38.4561,-92.2884,"Lexington, MO",South,258.0,2484.6560886670495,1703.39761808034,1054.346996464991,Subtropical
HT_MO_Liberty,1,Liberty,MO,39.246479,-94.419079,38.4561,-92.2884,"Liberty, MO",South,280.0,2437.9167253123014,1747.289363195452,1055.9097821874184,Subtropical
HT_MO_Loose_Creek,1,Loose Creek,MO,38.5949682,-91.9168967,38.4561,-92.2884,"Loose Creek, MO",South,173.0,2661.600775560565,1552.2564303341408,1030.155122551749,Subtropical
HT_MO_Marshall,1,Marshall,MO,39.1230777,-93.1968704,38.4561,-92.2884,"Marshall, MO",South,236.0,2544.3424421339328,1646.8879579560594,1057.5364929159107,Subtropical
HT_MO_Memphis,2,Memphis,MO,40.4578119,-92.1712924,38.4561,-92.2884,"Memphis, MO",South,244.0,2619.9743831155206,1535.39543925867,1221.8534484063468,Temperate
HT_MO_Moberly,1,Moberly,MO,39.4201137,-92.4364298,38.4561,-92.2884,"Moberly, MO",South,265.0,2606.3309573446268,1575.9400633034413,1104.674358148291,Subtropical
HT_MO_Monett,1,Monett,MO,36.9215543,-93.9231864,38.4561,-92.2884,"Monett, MO",South,403.0,2516.88122411834,1775.997409657688,805.5536241864003,Subtropical
HT_MO_Neelyville,1,Neelyville,MO,36.561713,-90.5061465,38.4561,-92.2884,"Neelyville, MO",South,92.0,2823.8224493208286,1505.9853944955353,879.9140147534628,Subtropical
HT_MO_Nevada,1,Nevada,MO,37.8381108,-94.3596185,38.4561,-92.2884,"Nevada, MO",South,267.0,2461.621384800106,1780.852315450694,900.8265849210915,Subtropical
HT_MO_O'Fallon,1,O'Fallon,MO,38.7902503,-90.7033292,38.4561,-92.2884,"O'Fallon, MO",South,158.0,2763.3322856620657,1444.5749115230215,1089.5133007599497,Subtropical
HT_MO_Pacific,1,Pacific,MO,38.481809,-90.7415865,38.4561,-92.2884,"Pacific, MO",South,143.0,2764.821748119356,1456.331554373366,1057.045424096541,Subtropical
HT_MO_Palmyra,1,Palmyra,MO,39.7942213,-91.5232557,38.4561,-92.2884,"Palmyra, MO",South,198.0,2680.5255342952273,1491.3256234421149,1167.1457319924355,Subtropical
HT_MO_Pattonsburg,1,Pattonsburg,MO,40.0754322,-94.1021849,38.4561,-92.2884,"Pattonsburg, MO",South,277.0,2458.4092370093413,1703.9296353429115,1150.1595995092266,Temperate
HT_MO_Peculiar,1,Peculiar,MO,38.7145481,-94.4611204,38.4561,-92.2884,"Peculiar, MO",South,301.0,2440.1803574958067,1763.920594650097,996.7659239216488,Subtropical
HT_MO_Poplar_Bluff,1,Poplar Bluff,MO,36.7563166,-90.3944869,38.4561,-92.2884,"Poplar Bluff, MO",South,105.0,2828.990473345855,1488.4962104220672,903.501159289933,Subtropical
HT_MO_Portageville,1,Portageville,MO,36.4253658,-89.7006382,38.4561,-92.2884,"Portageville, MO",South,86.0,2897.5555297908268,1445.7614106756403,908.6878405895013,Subtropical
HT_MO_Rockville,1,Rockville,MO,38.0714187,-94.0796656,38.4561,-92.2884,"Rockville, MO",South,238.0,2482.222305160071,1749.9663515837226,929.527941719424,Subtropical
HT_MO_Rolla,1,Rolla,MO,37.9509324,-91.7708076,38.4561,-92.2884,"Rolla, MO",South,337.0,2684.696578522144,1559.2077865495846,967.3868281084893,Subtropical
HT_MO_Saint_Joseph,8,Saint Joseph,MO,39.7686055,-94.8466322,38.4561,-92.2884,"Saint Joseph, MO",South,275.0,2396.881507929447,1772.3290464811994,1111.3092482995514,Subtropical
HT_MO_Saline_County,1,Saline County,MO,39.1256186,-93.2300648,38.4561,-92.2884,"Saline County, MO",South,230.0,2541.458183389138,1649.6329057587936,1057.2443565742813,Subtropical
HT_MO_Savannah,1,Savannah,MO,39.9413678,-94.829946,38.4561,-92.2884,"Savannah, MO",South,344.0,2397.186496707126,1767.6498284586103,1130.536795889736,Subtropical
HT_MO_Sedalia,1,Sedalia,MO,38.7098314,-93.2295515,38.4561,-92.2884,"Sedalia, MO",South,280.0,2546.6420978908614,1659.9948124418117,1012.0365016217529,Subtropical
HT_MO_Shelbyville,1,Shelbyville,MO,39.8058724,-92.0415622,38.4561,-92.2884,"Shelbyville, MO",South,235.0,2636.1939255149978,1534.8811315202267,1155.0499720273597,Subtropical
HT_MO_Slater,1,Slater,MO,39.2213138,-93.0613025,38.4561,-92.2884,"Slater, MO",South,264.0,2554.8873511541906,1633.148004059838,1070.6082902946323,Subtropical
HT_MO_Springfield,9,Springfield,MO,37.2081729,-93.2922715,38.4561,-92.2884,"Springfield, MO",South,405.0,2566.1791828553974,1712.4960476990386,848.253632872206,Subtropical
HT_MO_St._Charles,3,St. Charles,MO,38.7877791,-90.6747372,38.4561,-92.2884,"St. Charles, MO",South,168.0,2765.8307776471706,1442.2278055466977,1090.2996832530957,Subtropical
HT_MO_St._Louis,222,St. Louis,MO,38.6254063,-90.190009,38.4561,-92.2884,"St. Louis, MO",South,146.0,2810.0921714956253,1405.7731664576236,1092.6256166640649,Subtropical
HT_MO_St._Peters,1,St. Peters,MO,38.791612,-90.5958468,38.4561,-92.2884,"St. Peters, MO",South,138.0,2772.565092122798,1435.4700074140976,1093.5708041564858,Subtropical
HT_MO_Sturgeon,1,Sturgeon,MO,39.2342067,-92.2807332,38.4561,-92.2884,"Sturgeon, MO",South,263.0,2621.7816920096575,1566.8962523977152,1088.3653907713247,Subtropical
HT_MO_Washington,2,Washington,MO,37.9559513,-90.879099,38.4561,-92.2884,"Washington, MO",South,311.0,2761.94989724623,1484.108479342254,999.1752298467562,Subtropical
HT_MO_Webster_Groves,1,Webster Groves,MO,38.592339,-90.3564329,38.4561,-92.2884,"Webster Groves, MO",South,173.0,2796.2750750612927,1420.7260102094656,1082.7639939000778,Subtropical
HT_MO_Wellington,1,Wellington,MO,39.1341762,-93.9827222,38.4561,-92.2884,"Wellington, MO",South,243.0,2476.6076922312477,1713.0285431676523,1047.587995950772,Subtropical
HT_MO_Winigan,1,Winigan,MO,40.0455809,-92.9035337,38.4561,-92.2884,"Winigan, MO",South,306.0,2560.6847618835336,1603.3849776457141,1162.9415762076944,Temperate
HT_MO_Wyaconda,1,Wyaconda,MO,40.3897603,-91.9271168,38.4561,-92.2884,"Wyaconda, MO",South,232.0,2641.1163975191225,1515.764820122985,1220.0474045887445,Temperate
HT_MS_Abbeville,2,Abbeville,MS,34.5031591,-89.5031368,32.7416,-89.6787,"Abbeville, MS",South,112.0,2969.3932612702374,1529.0690517608225,763.2625924173827,Tropical/Subtropical
HT_MS_Aberdeen,1,Aberdeen,MS,33.8251139,-88.5436553,32.7416,-89.6787,"Aberdeen, MS",South,70.0,3076.2685534872835,1496.0733961012972,787.7486958111073,Tropical/Subtropical
HT_MS_Bay_Springs,1,Bay Springs,MS,31.9790425,-89.2872843,32.7416,-89.6787,"Bay Springs, MS",South,126.0,3079.6573643136703,1675.5583855212694,631.4274935604781,Tropical/Subtropical
HT_MS_Biloxi,5,Biloxi,MS,30.4007626,-88.8893818,32.7416,-89.6787,"Biloxi, MS",South,8.0,3182.089850841963,1764.6508303081666,628.6958413189013,Tropical/Subtropical
HT_MS_Brookhaven,1,Brookhaven,MS,31.5790667,-90.4407122,32.7416,-89.6787,"Brookhaven, MS",South,156.0,2994.5750628975707,1788.1645498272812,513.5224531513821,Tropical/Subtropical
HT_MS_Cary,1,Cary,MS,32.8059635,-90.9267694,32.7416,-89.6787,"Cary, MS",South,33.0,2903.0005453846516,1742.6960778872815,541.201529849548,Tropical/Subtropical
HT_MS_Coldwater,1,Coldwater,MS,34.6917684,-89.9773124,32.7416,-89.6787,"Coldwater, MS",South,78.0,2921.747656291006,1555.7646546688502,746.326085203297,Tropical/Subtropical
HT_MS_Corinth,1,Corinth,MS,34.9343599,-88.5223353,32.7416,-89.6787,"Corinth, MS",South,135.0,3042.16138142714,1427.4392242013346,862.511040327021,Tropical/Subtropical
HT_MS_Derma,1,Derma,MS,33.8556691,-89.2845159,32.7416,-89.6787,"Derma, MS",South,90.0,3009.994146094488,1550.761040356663,733.3721406753867,Tropical/Subtropical
HT_MS_Edwards,2,Edwards,MS,32.3301465,-90.6056548,32.7416,-89.6787,"Edwards, MS",South,72.0,2949.60470302065,1749.2368065669136,536.558168142535,Tropical/Subtropical
HT_MS_Greenview,1,Greenview,MS,32.2649967,-90.2239048,32.7416,-89.6787,"Greenview, MS",South,114.0,2985.78141318062,1724.9373265719669,564.3129265025314,Tropical/Subtropical
HT_MS_Greenwood,1,Greenwood,MS,33.5162315,-90.1795281,32.7416,-89.6787,"Greenwood, MS",South,41.0,2942.9297475867616,1640.667071747814,644.6839505886594,Tropical/Subtropical
HT_MS_Gulfport,2,Gulfport,MS,30.3674198,-89.0928155,32.7416,-89.6787,"Gulfport, MS",South,15.0,3165.7380759146035,1781.2191470675173,608.9023049893025,Tropical/Subtropical
HT_MS_Hattiesburg,4,Hattiesburg,MS,31.3271189,-89.2903392,32.7416,-89.6787,"Hattiesburg, MS",South,54.0,3106.3404316152587,1722.7458090086143,608.5649086369395,Tropical/Subtropical
HT_MS_Hernando,1,Hernando,MS,34.8239518,-89.9937018,32.7416,-89.6787,"Hernando, MS",South,118.0,2916.2291419644057,1549.7554686764224,755.8430328129226,Tropical/Subtropical
HT_MS_Hollandale,1,Hollandale,MS,33.1690109,-90.8539887,32.7416,-89.6787,"Hollandale, MS",South,39.0,2895.950771715124,1714.2575310858338,571.7396969132956,Tropical/Subtropical
HT_MS_Itta_Bena,1,Itta Bena,MS,33.4951269,-90.3229458,32.7416,-89.6787,"Itta Bena, MS",South,38.0,2931.0393540967652,1653.048940735841,632.874421022473,Tropical/Subtropical
HT_MS_Jackson,9,Jackson,MS,32.2998686,-90.1830408,32.7416,-89.6787,"Jackson, MS",South,96.0,2988.0045624367817,1719.5297346694465,569.5327094640012,Tropical/Subtropical
HT_MS_Kosciusko,2,Kosciusko,MS,33.0576295,-89.5875764,32.7416,-89.6787,"Kosciusko, MS",South,146.0,3011.599186988021,1624.5204072702477,660.1120450059769,Tropical/Subtropical
HT_MS_Laurel,4,Laurel,MS,31.6940509,-89.1306124,32.7416,-89.6787,"Laurel, MS",South,85.0,3105.0647492213398,1684.5894380734658,634.7205359436477,Tropical/Subtropical
HT_MS_Lucedale,2,Lucedale,MS,30.9248878,-88.5879421,32.7416,-89.6787,"Lucedale, MS",South,87.0,3185.3731672196395,1703.492085791747,664.634120060531,Tropical/Subtropical
HT_MS_McCool,1,McCool,MS,33.2020707,-89.3450703,32.7416,-89.6787,"McCool, MS",South,140.0,3027.6826693972225,1596.7961052330147,687.7944948132069,Tropical/Subtropical
HT_MS_Meridian,3,Meridian,MS,32.3643098,-88.703656,32.7416,-89.6787,"Meridian, MS",South,103.0,3115.7730989461816,1605.9089483567498,698.4755253038036,Tropical/Subtropical
HT_MS_Minter_City,1,Minter City,MS,33.753449,-90.2945314,32.7416,-89.6787,"Minter City, MS",South,41.0,2924.5418362437053,1635.1175723335793,653.4521028174591,Tropical/Subtropical
HT_MS_Money,1,Money,MS,33.6514279,-90.2092548,32.7416,-89.6787,"Money, MS",South,43.0,2935.5806151418237,1634.6776712360265,652.077680985455,Tropical/Subtropical
HT_MS_Natchez,1,Natchez,MS,31.5604076,-91.403171,32.7416,-89.6787,"Natchez, MS",South,75.0,2910.766173484216,1860.9653860101093,429.3122327464275,Tropical/Subtropical
HT_MS_Pascagoula,1,Pascagoula,MS,30.3646795,-88.5585995,32.7416,-89.6787,"Pascagoula, MS",South,6.0,3212.760947490172,1744.8991421660041,660.079459247708,Tropical/Subtropical
HT_MS_Pass_Christian,1,Pass Christian,MS,30.3157527,-89.247543,32.7416,-89.6787,"Pass Christian, MS",South,5.0,3154.5023641003013,1795.8831486848514,593.6139843288529,Tropical/Subtropical
HT_MS_Pontotoc,1,Pontotoc,MS,34.2114655,-89.0382651,32.7416,-89.6787,"Pontotoc, MS",South,127.0,3019.743675128124,1510.0597923768294,775.350647436473,Tropical/Subtropical
HT_MS_Quitman,1,Quitman,MS,34.1920186,-90.2946542,32.7416,-89.6787,"Quitman, MS",South,43.0,2909.78987437655,1609.2101627809998,686.5075604723811,Tropical/Subtropical
HT_MS_Redwood,1,Redwood,MS,32.4776415,-90.8037138,32.7416,-89.6787,"Redwood, MS",South,37.0,2926.403835417718,1754.4980814301164,529.483472854647,Tropical/Subtropical
HT_MS_Richton,2,Richton,MS,31.3493426,-88.9400492,32.7416,-89.6787,"Richton, MS",South,61.0,3136.214768138027,1696.2021277041124,641.440048091765,Tropical/Subtropical
HT_MS_Senatobia,1,Senatobia,MS,34.6187807,-89.9646282,32.7416,-89.6787,"Senatobia, MS",South,84.0,2925.141869719454,1558.8421867823592,741.3808269761737,Tropical/Subtropical
HT_MS_Silver_City,1,Silver City,MS,33.0965153,-90.4967573,32.7416,-89.6787,"Silver City, MS",South,37.0,2930.0722614143833,1691.2847357576998,592.7143098665679,Tropical/Subtropical
HT_MS_Starkville,2,Starkville,MS,33.4638745,-88.8152074,32.7416,-89.6787,"Starkville, MS",South,117.0,3064.9596862390463,1539.8012662663377,745.0192069362108,Tropical/Subtropical
HT_MS_Tupelo,1,Tupelo,MS,34.2576067,-88.7033859,32.7416,-89.6787,"Tupelo, MS",South,88.0,3047.6926083444987,1481.411989996945,803.0258843461473,Tropical/Subtropical
HT_MS_Vicksburg,1,Vicksburg,MS,32.3528055,-90.8777342,32.7416,-89.6787,"Vicksburg, MS",South,76.0,2924.762123929085,1768.3013896590135,516.0946907724309,Tropical/Subtropical
HT_MS_Waynesboro,1,Waynesboro,MS,31.6749854,-88.6461237,32.7416,-89.6787,"Waynesboro, MS",South,61.0,3148.4992022492333,1651.3390805158256,677.9505357598696,Tropical/Subtropical
HT_MS_Weathersby,1,Weathersby,MS,31.9393245,-89.8317436,32.7416,-89.6787,"Weathersby, MS",South,112.0,3033.331004438656,1718.1911137373509,582.1064142704026,Tropical/Subtropical
HT_MS_West_Point,1,West Point,MS,33.6076186,-88.6503255,32.7416,-89.6787,"West Point, MS",South,70.0,3074.414496423323,1518.0651738215008,766.4407587926381,Tropical/Subtropical
HT_MS_Winona,2,Winona,MS,33.4822954,-89.7277222,32.7416,-89.6787,"Winona, MS",South,121.0,2983.9285497716446,1608.0229620601679,675.7175148990683,Tropical/Subtropical
HT_MS_Woodville,3,Woodville,MS,31.1026366,-91.2990512,32.7416,-89.6787,"Woodville, MS",South,126.0,2939.4977437458942,1884.858261164281,418.37711860838095,Tropical/Subtropical
HT_MT_Anaconda,1,Anaconda,MT,46.1294685,-112.953131,47.0527,-109.6333,"Anaconda, MT",West,1609.0,1213.577095818616,3177.8229468307327,733.1859272860495,Montane
HT_MT_Big_Timber,2,Big Timber,MT,45.834901,-109.955311,47.0527,-109.6333,"Big Timber, MT",West,1249.0,1366.164705612171,2947.245955387524,965.3780978198936,Cold Temperate
HT_MT_Billings,4,Billings,MT,45.7874957,-108.49607,47.0527,-109.6333,"Billings, MT",West,952.0,1456.5231554239808,2833.9925236666313,1075.8576252005582,Cold Temperate
HT_MT_Bozeman,3,Bozeman,MT,45.6794293,-111.044047,47.0527,-109.6333,"Bozeman, MT",West,1474.0,1288.5889386449915,3032.597399773873,889.4837361321563,Cold Temperate
HT_MT_Butte,8,Butte,MT,46.0131505,-112.536508,47.0527,-109.6333,"Butte, MT",West,1749.0,1226.8830466566028,3146.378966781516,767.7677344728579,Montane
HT_MT_Deerlodge,1,Deerlodge,MT,45.5542172,-113.0804614,47.0527,-109.6333,"Deerlodge, MT",West,2254.0,1160.9292626599924,3191.9902232376667,744.3738435373765,Montane
HT_MT_Dillon,1,Dillon,MT,45.2141249,-112.6346079,47.0527,-109.6333,"Dillon, MT",West,1555.0,1160.3368334705435,3160.2114631448117,790.9626217964261,Montane
HT_MT_Fort_Benton,1,Fort Benton,MT,47.8176482,-110.6716371,47.0527,-109.6333,"Fort Benton, MT",West,804.0,1469.1353818182865,3001.2915469066725,874.4855440900021,Cold Temperate
HT_MT_Fort_Custer,1,Fort Custer,MT,46.4046609,-105.8488036,47.0527,-109.6333,"Fort Custer, MT",West,718.0,1667.3786718231634,2630.091764235942,1258.2143354739987,Cold Temperate
HT_MT_Gallatin_County,1,Gallatin County,MT,45.4868491,-111.1967693,47.0527,-109.6333,"Gallatin County, MT",West,2289.0,1265.891107713813,3045.669227216639,885.057919664737,Montane
HT_MT_Glasgow,2,Glasgow,MT,48.1955915,-106.635556,47.0527,-109.6333,"Glasgow, MT",West,639.0,1725.1104492092913,2703.3937524988883,1173.3827020530239,Cold Temperate
HT_MT_Great_Falls,5,Great Falls,MT,47.5048851,-111.29189,47.0527,-109.6333,"Great Falls, MT",West,1017.0,1411.6798723855186,3047.26845760352,830.3060350164349,Cold Temperate
HT_MT_Hamilton,1,Hamilton,MT,46.2472045,-114.1555462,47.0527,-109.6333,"Hamilton, MT",West,1089.0,1162.2724276080223,3269.6542411595146,640.4531691661953,Cold Temperate
HT_MT_Hardin,1,Hardin,MT,45.7324778,-107.612031,47.0527,-109.6333,"Hardin, MT",West,886.0,1511.877515665204,2765.300245778889,1143.70114003732,Cold Temperate
HT_MT_Havre,1,Havre,MT,48.5536972,-109.677802,47.0527,-109.6333,"Havre, MT",West,759.0,1579.2451689995125,2931.280421876184,947.6323499393578,Cold Temperate
HT_MT_Helena,3,Helena,MT,46.5927425,-112.036277,47.0527,-109.6333,"Helena, MT",West,1233.0,1299.6754944791403,3105.0387589059433,789.079055326942,Cold Temperate
HT_MT_Independence,1,Independence,MT,45.2119665,-110.245573,47.0527,-109.6333,"Independence, MT",West,2416.0,1307.322912088661,2973.032330827873,965.5445907247155,Montane
HT_MT_Kalispell,2,Kalispell,MT,48.202158,-114.315321,47.0527,-109.6333,"Kalispell, MT",West,904.0,1331.9192639063383,3273.509309859972,602.733451024221,Cold Temperate
HT_MT_Livingston,2,Livingston,MT,45.6623873,-110.5615899,47.0527,-109.6333,"Livingston, MT",West,1376.0,1316.9526487783705,2995.138633882745,925.848135143494,Cold Temperate
HT_MT_Manhattan,1,Manhattan,MT,45.855369,-111.334081,47.0527,-109.6333,"Manhattan, MT",West,1297.0,1283.7121895011921,3054.1672396681743,862.0867692076912,Cold Temperate
HT_MT_Miles_City,3,Miles City,MT,46.4070219,-105.847843,47.0527,-109.6333,"Miles City, MT",West,718.0,1667.571051537066,2630.0286176453133,1258.231628047108,Cold Temperate
HT_MT_Missoula,11,Missoula,MT,46.8701049,-113.995267,47.0527,-109.6333,"Missoula, MT",West,976.0,1224.321057166391,3253.4641943962592,636.208440335165,Cold Temperate
HT_MT_Polson,1,Polson,MT,47.6905295,-114.163761,47.0527,-109.6333,"Polson, MT",West,893.0,1290.7216251363486,3263.076382972104,613.483239168489,Cold Temperate
HT_MT_Rosebud,1,Rosebud,MT,46.3894251,-106.6296053,47.0527,-109.6333,"Rosebud, MT",West,805.0,1614.488836310718,2690.045039954218,1199.8618786005068,Cold Temperate
HT_MT_Terry,1,Terry,MT,46.7927719,-105.3129034,47.0527,-109.6333,"Terry, MT",West,686.0,1724.2876258897622,2591.3318762705117,1290.1495393213486,Cold Temperate
HT_MT_Whitefish,2,Whitefish,MT,48.4108018,-114.334624,47.0527,-109.6333,"Whitefish, MT",West,927.0,1350.772991961012,3274.8127009557675,603.0980228054161,Cold Temperate
HT_NC_?,1,?,NC,35.6729639,-79.0392919,35.6301,-79.8064,"?, NC",South,103.0,3847.4753218553215,712.0138131198146,712.0138131198146,Subtropical
HT_NC_Asheville,1,Asheville,NC,35.595363,-82.5508407,35.6301,-79.8064,"Asheville, NC",South,683.0,3544.607313572683,939.2084850441362,939.2084850441362,Subtropical
HT_NC_Cary,1,Cary,NC,35.7882893,-78.7812081,35.6301,-79.8064,"Cary, NC",South,154.0,3866.191057299968,687.8718374629613,687.8718374629613,Subtropical
HT_NC_Chapel_Hill,2,Chapel Hill,NC,35.9131542,-79.05578,35.6301,-79.8064,"Chapel Hill, NC",South,150.0,3838.480674594829,691.7505219479367,691.7505219479367,Subtropical
HT_NC_Charlotte,12,Charlotte,NC,35.2272086,-80.8430827,35.6301,-79.8064,"Charlotte, NC",South,275.0,3704.9390652763177,854.813633715968,854.813633715968,Subtropical
HT_NC_Clayton,1,Clayton,NC,35.650711,-78.4563914,35.6301,-79.8064,"Clayton, NC",South,103.0,3898.7279713561957,683.7032915823637,683.7032915823637,Subtropical
HT_NC_Crossnore,1,Crossnore,NC,36.0220785,-81.930812,35.6301,-79.8064,"Crossnore, NC",South,1030.0,3585.7463138348767,865.8510514796968,865.8510514796968,Subtropical
HT_NC_Durham,4,Durham,NC,35.996653,-78.9018053,35.6301,-79.8064,"Durham, NC",South,126.0,3849.2162823424114,675.9028755344422,675.9028755344422,Subtropical
HT_NC_Fayetteville,3,Fayetteville,NC,35.0525759,-78.878292,35.6301,-79.8064,"Fayetteville, NC",South,35.0,3881.706807152786,760.2367153589246,760.2367153589246,Subtropical
HT_NC_Fines_Creek,1,Fines Creek,NC,35.681213,-82.9515298,35.6301,-79.8064,"Fines Creek, NC",South,793.0,3507.0936618815686,961.4339310598094,961.4339310598094,Subtropical
HT_NC_Fort_Bragg,4,Fort Bragg,NC,35.140311,-79.1541465,35.6301,-79.8064,"Fort Bragg, NC",South,86.0,3854.792561827093,766.1122301443174,766.1122301443174,Subtropical
HT_NC_Gastonia,1,Gastonia,NC,35.2622654,-81.1838186,35.6301,-79.8064,"Gastonia, NC",South,248.0,3674.1276925041775,873.2478680526712,873.2478680526712,Subtropical
HT_NC_Greensboro,7,Greensboro,NC,36.0726355,-79.7919754,35.6301,-79.8064,"Greensboro, NC",South,258.0,3769.7935483913434,721.3332434824861,721.3332434824861,Subtropical
HT_NC_Greenville,2,Greenville,NC,35.613224,-77.3724593,35.6301,-79.8064,"Greenville, NC",South,20.0,3993.8396986421317,638.1869682900586,638.1869682900586,Subtropical
HT_NC_Harrellsville,1,Harrellsville,NC,36.3026868,-76.7924773,35.6301,-79.8064,"Harrellsville, NC",South,24.0,4021.8517673377614,546.4809811854769,546.4809811854769,Subtropical
HT_NC_Havelock,1,Havelock,NC,34.8785,-76.9014457,35.6301,-79.8064,"Havelock, NC",South,9.0,4059.4497758252655,695.8537698122783,695.8537698122783,Tropical/Subtropical
HT_NC_Hendersonville,1,Hendersonville,NC,35.3187279,-82.4609528,35.6301,-79.8064,"Hendersonville, NC",South,662.0,3560.994650609396,952.9870160534332,952.9870160534332,Subtropical
HT_NC_High_Point,3,High Point,NC,35.9556924,-80.0053176,35.6301,-79.8064,"High Point, NC",South,294.0,3754.872199174467,743.9247868376256,743.9247868376256,Subtropical
HT_NC_Hope_Mills,1,Hope Mills,NC,34.9704419,-78.9453056,35.6301,-79.8064,"Hope Mills, NC",South,39.0,3878.631519282622,771.2095012845596,771.2095012845596,Tropical/Subtropical
HT_NC_Huntersville,1,Huntersville,NC,35.4108278,-80.8429304,35.6301,-79.8064,"Huntersville, NC",South,247.0,3699.0832218251653,839.909447996824,839.909447996824,Subtropical
HT_NC_Kinston,1,Kinston,NC,35.2626635,-77.5816353,35.6301,-79.8064,"Kinston, NC",South,12.0,3987.3163010494227,681.4697418744174,681.4697418744174,Subtropical
HT_NC_Kittrell,1,Kittrell,NC,36.2220919,-78.4377758,35.6301,-79.8064,"Kittrell, NC",South,137.0,3882.3893544753737,630.7421457546911,630.7421457546911,Subtropical
HT_NC_Lumberton,1,Lumberton,NC,34.6183305,-79.008205,35.6301,-79.8064,"Lumberton, NC",South,35.0,3885.1470817502127,807.3287584599302,807.3287584599302,Tropical/Subtropical
