hometown_id,city_name,state_code,latitude,longitude,state_latitude,state_longitude,total_athletes,ht_name,region,elevation,distance_to_west_coast_km,distance_to_east_coast_km,distance_to_nearest_coast_km,climate_zone
HT_CA_El_Cerrito,El Cerrito,CA,37.9154056,-122.301411,36.1162,-119.6816,1,"El Cerrito, CA",West,52.0,18.736572477436926,4124.057816210717,18.736572477436926,Subtropical
HT_IN_Elkhart,Elkhart,IN,41.6012796,-85.8590603,39.8494,-86.2604,1,"Elkhart, IN",Midwest,239.0,3141.0594269653434,998.9707056746726,998.9707056746726,Temperate
HT_WV_Elkins,Elkins,WV,38.925927,-79.8466552,38.4912,-82.9007,1,"Elkins, WV",South,591.0,3689.4199726326624,537.8460350341012,537.8460350341012,Subtropical
HT_MD_Ellicott_City,Ellicott City,MD,39.2757359,-76.8317417,39.0639,-76.8021,1,"Ellicott City, MD",South,112.0,3936.361755740448,289.27858507478203,289.27858507478203,Subtropical
HT_MN_Elysian,Elysian,MN,44.1988205,-93.6733978,45.6945,-93.9196,1,"Elysian, MN",Midwest,318.0,2507.4323954635174,1659.0826451417868,1609.36136493563,Temperate
HT_CA_Encinitas,Encinitas,CA,33.0369867,-117.2919818,36.1162,-119.6816,1,"Encinitas, CA",West,24.0,702.0570193160951,3911.0666675655416,702.0570193160951,Tropical/Subtropical
HT_CT_Enfield,Enfield,CT,41.9767721,-72.5917113,41.5978,-72.7554,1,"Enfield, CT",Northeast,49.0,4227.96129684,183.61618959077504,183.61618959077504,Temperate
HT_CO_Erie,Erie,CO,40.0502623,-105.049981,39.0598,-105.3111,1,"Erie, CO",West,1535.0,1524.9841392791704,2623.389716216907,1442.2368764228388,Montane
HT_PA_Erie,Erie,PA,42.1294712,-80.0852695,40.5908,-77.2098,1,"Erie, PA",Northeast,203.0,3612.412204971183,531.8681972392948,531.8681972392948,Temperate
HT_CA_Escondido,Escondido,CA,33.1216751,-117.0814849,36.1162,-119.6816,1,"Escondido, CA",West,197.0,707.8171588364527,3889.2840577679162,707.8171588364527,Tropical/Subtropical
HT_OR_Eugene,Eugene,OR,44.0505054,-123.0950506,43.8041,-120.5542,2,"Eugene, OR",West,132.0,699.2340492902765,3999.620517346756,399.62389658561585,Temperate
HT_IL_Evanston,Evanston,IL,42.0470043,-87.6846053,40.3495,-88.9861,1,"Evanston, IL",Midwest,185.0,2986.6468512326674,1152.5068893007572,1152.5068893007572,Temperate
HT_IN_Evansville,Evansville,IN,37.970495,-87.5715641,39.8494,-86.2604,1,"Evansville, IN",Midwest,121.0,3047.929810796893,1207.0527131096437,1160.8775485241872,Subtropical
HT_WI_Evansville,Evansville,WI,42.7803486,-89.2992249,44.2685,-89.6165,1,"Evansville, WI",Midwest,281.0,2851.9209921092174,1290.7475874603083,1290.7475874603083,Temperate
HT_CO_Evergreen,Evergreen,CO,39.6361637,-105.321458,39.0598,-105.3111,1,"Evergreen, CO",West,2204.0,1499.1984382311277,2655.857084384653,1423.3562445373336,Montane
HT_MO_Fairfax,Fairfax,MO,40.338988,-95.3938864,38.4561,-92.2884,1,"Fairfax, MO",South,275.0,2347.268512253667,1808.2966027495956,1173.6179503985804,Temperate
HT_CO_Fairplay,Fairplay,CO,39.2251888,-106.0019519,39.0598,-105.3111,1,"Fairplay, CO",West,3034.0,1439.1528563611982,2723.3613750015793,1431.7450609558564,Alpine
HT_ME_Falmouth,Falmouth,ME,43.7219859,-70.2327055,44.6939,-69.3819,1,"Falmouth, ME",Northeast,14.0,4383.126954394618,456.83426555982,456.83426555982,Temperate
HT_NM_Farmington,Farmington,NM,36.7291152,-108.205445,34.8405,-106.2371,1,"Farmington, NM",West,1622.0,1265.1181690482308,2987.688924966538,1265.1181690482308,Montane
HT_MI_Farmington_Hills,Farmington Hills,MI,42.4853125,-83.3771553,43.3266,-84.5361,1,"Farmington Hills, MI",Midwest,255.0,3338.471033750619,805.2091708969713,805.2091708969713,Temperate
HT_NC_Fayetteville,Fayetteville,NC,35.0525759,-78.878292,35.6301,-79.8064,1,"Fayetteville, NC",South,35.0,3881.706807152786,760.2367153589246,760.2367153589246,Subtropical
HT_WV_Fayetteville,Fayetteville,WV,38.0531294,-81.1039858,38.4912,-82.9007,1,"Fayetteville, WV",South,553.0,3602.556892010049,678.8104930580674,678.8104930580674,Subtropical
HT_IN_Fishers,Fishers,IN,39.9555928,-86.0138729,39.8494,-86.2604,1,"Fishers, IN",Midwest,251.0,3147.002012046611,1023.035632761034,1023.035632761034,Subtropical
HT_AZ_Flagstaff,Flagstaff,AZ,35.1987522,-111.651822,33.7298,-111.4312,1,"Flagstaff, AZ",West,2107.0,1005.6130250524469,3338.3602792458105,1005.6130250524469,Montane
HT_MS_Florence,Florence,MS,32.1534836,-90.1311971,32.7416,-89.6787,1,"Florence, MS",South,98.0,2998.3665758495777,1725.5848781480443,566.3971108713927,Tropical/Subtropical
HT_CA_Folsom,Folsom,CA,38.6779591,-121.176058,36.1162,-119.6816,1,"Folsom, CA",West,66.0,147.985542960669,4003.2231623133334,147.985542960669,Subtropical
HT_WI_Fond_du_Lac,Fond du Lac,WI,43.7533414,-88.4493796,44.2685,-89.6165,1,"Fond du Lac, WI",Midwest,241.0,2922.1716414298057,1237.3359610719697,1237.3359610719697,Temperate
HT_VA_Forest,Forest,VA,37.366635,-79.2742569,37.7693,-78.1694,1,"Forest, VA",South,247.0,3777.156810447551,588.0502778843994,588.0502778843994,Subtropical
HT_CO_Fort_Collins,Fort Collins,CO,40.5871782,-105.0770113,39.0598,-105.3111,1,"Fort Collins, CO",West,1523.0,1527.9647931443617,2614.1025665869684,1489.407134930027,Montane
HT_FL_Fort_Lauderdale,Fort Lauderdale,FL,26.1223084,-80.1433786,27.9947,-81.7603,2,"Fort Lauderdale, FL",South,20.0,4161.144935453856,1714.8070573170353,1550.4084126173989,Tropical/Subtropical
HT_IN_Fort_Wayne,Fort Wayne,IN,41.0799898,-85.1386015,39.8494,-86.2604,3,"Fort Wayne, IN",Midwest,240.0,3206.3064438831025,938.3560592450272,938.3560592450272,Temperate
HT_TX_Fort_Worth,Fort Worth,TX,32.753177,-97.3327459,31.9686,-99.9018,1,"Fort Worth, TX",South,201.0,2341.9785634308623,2254.1575554125343,380.8460564714287,Tropical/Subtropical
HT_MA_Foxborough,Foxborough,MA,42.0653768,-71.2478308,42.2352,-71.0275,1,"Foxborough, MA",Northeast,68.0,4335.330680216496,275.26440276700873,275.26440276700873,Temperate
HT_NH_Franconia,Franconia,NH,44.2273919,-71.7478468,43.4525,-71.3384,1,"Franconia, NH",Northeast,288.0,4254.202933477312,432.2803876102672,432.2803876102672,Temperate
HT_NJ_Franklin_Lakes,Franklin Lakes,NJ,41.0167639,-74.2057012,40.2206,-74.7597,1,"Franklin Lakes, NJ",Northeast,125.0,4115.944663685251,37.72127319983601,37.72127319983601,Temperate
HT_MD_Frederick,Frederick,MD,39.415779,-77.4127562,39.0639,-76.8021,2,"Frederick, MD",South,92.0,3884.1231601891436,324.3337131329382,324.3337131329382,Subtropical
HT_VA_Fredericksburg,Fredericksburg,VA,38.3031837,-77.4605399,37.7693,-78.1694,1,"Fredericksburg, VA",South,20.0,3907.3093840030624,399.7386047411554,399.7386047411554,Subtropical
HT_OH_Fremont,Fremont,OH,41.3473413,-83.1134972,40.3888,-82.7649,1,"Fremont, OH",Midwest,179.0,3372.0235793221673,768.7882974444477,768.7882974444477,Temperate
HT_CO_Frisco,Frisco,CO,39.5768577,-106.092828,39.0598,-105.3111,2,"Frisco, CO",West,2759.0,1432.7176959106805,2721.899649154228,1432.7176959106805,Montane
HT_KY_Ft._Mitchell,Ft. Mitchell,KY,39.0595047,-84.5474432,37.6681,-84.6701,1,"Ft. Mitchell, KY",South,268.0,3286.511311315207,919.5558301662542,919.5558301662542,Subtropical
HT_AL_Gadsden,Gadsden,AL,34.0128323,-86.0030251,32.8067,-86.7113,1,"Gadsden, AL",South,168.0,3293.349791620661,1295.1312646677773,1003.1919349152906,Tropical/Subtropical
HT_NJ_Garfield,Garfield,NJ,40.8814882,-74.113198,40.2206,-74.7597,1,"Garfield, NJ",Northeast,9.0,4126.529366837298,20.802922113473276,20.802922113473276,Temperate
HT_WI_Germantown,Germantown,WI,43.2286174,-88.1103691,44.2685,-89.6165,1,"Germantown, WI",Midwest,265.0,2948.868330945083,1200.423845474413,1200.423845474413,Temperate
HT_WA_Gig_Harbor,Gig Harbor,WA,47.3259697,-122.5878659,47.4009,-121.4905,2,"Gig Harbor, WA",West,67.0,1061.0626605874604,3898.609910671483,36.640346802814165,Cold Temperate
HT_CT_Glastonbury,Glastonbury,CT,41.7123218,-72.608146,41.5978,-72.7554,1,"Glastonbury, CT",Northeast,18.0,4232.180105496646,161.44203271712834,161.44203271712834,Temperate
HT_IL_Glen_Ellyn,Glen Ellyn,IL,41.8775293,-88.0670118,40.3495,-88.9861,1,"Glen Ellyn, IL",Midwest,231.0,2955.835932597548,1183.4645290674493,1183.4645290674493,Temperate
HT_ME_Glenburn,Glenburn,ME,44.9107194,-68.8471365,44.6939,-69.3819,1,"Glenburn, ME",Northeast,57.0,4470.343501559964,628.6246733687434,628.6246733687434,Temperate
HT_AZ_Glendale,Glendale,AZ,33.5386858,-112.185994,33.7298,-111.4312,2,"Glendale, AZ",West,349.0,1038.19512640395,3456.230886545994,1038.19512640395,Tropical/Subtropical
HT_GA_Glennville,Glennville,GA,31.9365917,-81.9284501,33.0406,-83.6431,1,"Glennville, GA",South,57.0,3729.5165096158694,1204.8128309188946,1204.8128309188946,Tropical/Subtropical
HT_NY_Glens_Falls,Glens Falls,NY,43.309941,-73.644447,42.1657,-74.9481,1,"Glens Falls, NY",Northeast,108.0,4118.074983611093,290.02322667256817,290.02322667256817,Temperate
HT_NJ_Glenwood,Glenwood,NJ,41.2512059,-74.4896028,40.2206,-74.7597,1,"Glenwood, NJ",Northeast,181.0,4087.5820661969406,72.32870224930552,72.32870224930552,Temperate
HT_NE_Gordon,Gordon,NE,42.8048523,-102.2031673,41.4925,-99.9018,1,"Gordon, NE",Midwest,1084.0,1802.2458325418309,2345.42629566544,1570.8842602512254,Temperate
HT_MA_Grafton,Grafton,MA,42.2063399,-71.6853877,42.2352,-71.0275,1,"Grafton, MA",Northeast,146.0,4296.817738943732,255.13960061929922,255.13960061929922,Temperate
HT_CO_Granby,Granby,CO,40.0860969,-105.939459,39.0598,-105.3111,2,"Granby, CO",West,2435.0,1449.6388092860411,2696.8362913306346,1449.6388092860411,Montane
HT_MI_Grand_Haven,Grand Haven,MI,43.0630734,-86.2283864,43.3266,-84.5361,1,"Grand Haven, MI",Midwest,184.0,3102.180842779218,1046.391392996147,1046.391392996147,Temperate
HT_MI_Grand_Rapids,Grand Rapids,MI,42.9632425,-85.6678639,43.3266,-84.5361,3,"Grand Rapids, MI",Midwest,202.0,3148.199576939303,999.4440672821987,999.4440672821987,Temperate
HT_MN_Grant,Grant,MN,45.9358795,-96.0272071,45.6945,-93.9196,1,"Grant, MN",Midwest,350.0,2357.6879496304905,1870.9285227149928,1796.3198397856552,Cold Temperate
HT_WI_Green_Bay,Green Bay,WI,44.5126379,-88.0125794,44.2685,-89.6165,1,"Green Bay, WI",Midwest,181.0,2959.995827388209,1222.3855422737988,1222.3855422737988,Temperate
HT_NJ_Green_Brook,Green Brook,NJ,40.6256703,-74.4213433,40.2206,-74.7597,1,"Green Brook, NJ",Northeast,36.0,4106.704391338882,36.427513719297124,36.427513719297124,Temperate
HT_NC_Greensboro,Greensboro,NC,36.0726355,-79.7919754,35.6301,-79.8064,1,"Greensboro, NC",South,258.0,3769.7935483913434,721.3332434824861,721.3332434824861,Subtropical
HT_SC_Greenwood,Greenwood,SC,34.1489805,-82.112882,34.0007,-81.1637,1,"Greenwood, SC",South,165.0,3630.0480857474363,1021.5945059413755,1021.5945059413755,Tropical/Subtropical
HT_MS_Gulfport,Gulfport,MS,30.3674198,-89.0928155,32.7416,-89.6787,1,"Gulfport, MS",South,15.0,3165.7380759146035,1781.2191470675173,608.9023049893025,Tropical/Subtropical
HT_NJ_Hackettstown,Hackettstown,NJ,40.8538589,-74.8292553,40.2206,-74.7597,1,"Hackettstown, NJ",Northeast,176.0,4067.929162032714,71.23442021081534,71.23442021081534,Temperate
HT_HI_Haiku,Haiku,HI,20.9143904,-156.32296,21.489,-157.9629,1,"Haiku, HI",Alaska/Hawaii,158.0,3755.2197238953963,7894.3617550418285,3755.2197238953963,Tropical/Subtropical
HT_NH_Hampton_Falls,Hampton Falls,NH,42.9164147,-70.8646837,43.4525,-71.3384,1,"Hampton Falls, NH",Northeast,24.0,4348.42211541639,357.76712135783464,357.76712135783464,Temperate
HT_MI_Harbor_Springs,Harbor Springs,MI,45.431676,-84.991999,43.3266,-84.5361,1,"Harbor Springs, MI",Midwest,206.0,3202.170004144901,1035.6799529570171,1035.6799529570171,Cold Temperate
HT_PA_Harding,Harding,PA,41.3625794,-75.8101945,40.5908,-77.2098,1,"Harding, PA",Northeast,182.0,3976.572937506416,167.99234486817082,167.99234486817082,Temperate
HT_ME_Harpswell,Harpswell,ME,43.7995474,-69.9876715,44.6939,-69.3819,1,"Harpswell, ME",Northeast,44.0,4401.094895354865,476.8590168417414,476.8590168417414,Temperate
HT_PA_Harrisburg,Harrisburg,PA,40.2663107,-76.8861122,40.5908,-77.2098,1,"Harrisburg, PA",Northeast,105.0,3909.487853936456,249.14869512500485,249.14869512500485,Temperate
HT_MI_Hart,Hart,MI,43.698341,-86.363965,43.3266,-84.5361,1,"Hart, MI",Midwest,211.0,3090.1295893325837,1071.8600917942842,1071.8600917942842,Temperate
HT_PA_Havertown,Havertown,PA,39.9809452,-75.3085201,40.5908,-77.2098,1,"Havertown, PA",Northeast,90.0,4047.5798504963304,137.29381621625348,137.29381621625348,Subtropical
HT_MA_Haverhill,Haverhill,MA,42.7777829,-71.0767724,42.2352,-71.0275,1,"Haverhill, MA",Northeast,38.0,4334.179034797658,334.5790920212554,334.5790920212554,Temperate
HT_VA_Haymarket,Haymarket,VA,38.8121398,-77.6368038,37.7693,-78.1694,1,"Haymarket, VA",South,110.0,3879.527259209244,375.88413732322306,375.88413732322306,Subtropical
HT_CA_Hayward,Hayward,CA,37.6688205,-122.080796,36.1162,-119.6816,1,"Hayward, CA",West,36.0,32.090318011228135,4115.157252313101,32.090318011228135,Subtropical
HT_NV_Henderson_,Henderson ,NV,36.0319602,-114.9822716,38.8026,-116.4194,1,"Henderson , NV",West,598.0,690.2458130063062,3585.4348617540263,690.2458130063062,Subtropical
HT_VA_Herndon,Herndon,VA,38.9695316,-77.3859479,37.7693,-78.1694,1,"Herndon, VA",South,108.0,3896.930505844957,348.03157319209726,348.03157319209726,Subtropical
HT_PA_Hershey,Hershey,PA,40.2850285,-76.6534662,40.5908,-77.2098,2,"Hershey, PA",Northeast,127.0,3928.5095337373928,229.38556362283694,229.38556362283694,Temperate
HT_TX_Highland_Village,Highland Village,TX,33.091788,-97.0466759,31.9686,-99.9018,1,"Highland Village, TX",South,174.0,2353.9796102889313,2212.4080308113153,402.2937435200596,Tropical/Subtropical
HT_NM_Hobbs,Hobbs,NM,32.7027017,-103.1355302,34.8405,-106.2371,1,"Hobbs, NM",West,1106.0,1839.2463970608435,2735.341012875175,808.2939654844114,Tropical/Subtropical
HT_AL_Homewood,Homewood,AL,33.4737098,-86.8084509,32.8067,-86.7113,1,"Homewood, AL",South,218.0,3241.3066830486564,1390.7642456363403,910.2620882377561,Tropical/Subtropical
HT_HI_Honolulu,Honolulu,HI,21.304547,-157.855676,21.489,-157.9629,1,"Honolulu, HI",Alaska/Hawaii,11.0,3856.9348588954945,7994.706210593144,3856.9348588954945,Tropical/Subtropical
HT_VA_Hopewell,Hopewell,VA,37.3043154,-77.2872001,37.7693,-78.1694,1,"Hopewell, VA",South,15.0,3949.32817517839,473.1549181663805,473.1549181663805,Subtropical
HT_NY_Hopewell_Junction,Hopewell Junction,NY,41.5810881,-73.8106688,42.1657,-74.9481,1,"Hopewell Junction, NY",Northeast,79.0,4136.544430385621,97.81343535169218,97.81343535169218,Temperate
HT_TX_Houston,Houston,TX,29.7589382,-95.3676974,31.9686,-99.9018,4,"Houston, TX",South,2.0,2647.6069158064392,2283.4777773551505,0.2600217281921076,Tropical/Subtropical
HT_IN_Huntington,Huntington,IN,40.8008286,-85.5018494,39.8494,-86.2604,1,"Huntington, IN",Midwest,247.0,3179.105655548597,970.1050820057704,970.1050820057704,Temperate
HT_CA_Huntington_Beach,Huntington Beach,CA,33.6783336,-118.000016,36.1162,-119.6816,1,"Huntington Beach, CA",West,23.0,605.2009395499186,3940.91126135186,605.2009395499186,Tropical/Subtropical
HT_MD_Huntingtown,Huntingtown,MD,38.6129305,-76.6175276,39.0639,-76.8021,1,"Huntingtown, MD",South,52.0,3970.8830899239274,323.35281974339756,323.35281974339756,Subtropical
HT_AL_Huntsville,Huntsville,AL,34.729847,-86.5859011,32.8067,-86.7113,1,"Huntsville, AL",South,194.0,3218.5400739518927,1290.7638356553498,993.7845531679785,Tropical/Subtropical
HT_IN_Indianapolis,Indianapolis,IN,39.7683331,-86.1583502,39.8494,-86.2604,1,"Indianapolis, IN",Midwest,247.0,3137.486012517444,1038.5460832101612,1038.5460832101612,Subtropical
"HT_IN_Indianapolis,_Ind._","Indianapolis, Ind. ",IN,39.7683331,-86.1583502,39.8494,-86.2604,1,"Indianapolis, Ind. , IN",Midwest,247.0,3137.486012517444,1038.5460832101612,1038.5460832101612,Subtropical
HT_CA_Inglewood,Inglewood,CA,33.9562003,-118.353132,36.1162,-119.6816,1,"Inglewood, CA",West,40.0,560.5851898446871,3957.9990379136716,560.5851898446871,Tropical/Subtropical
HT_SC_Irmo,Irmo,SC,34.0884689,-81.1802101,34.0007,-81.1637,1,"Irmo, SC",South,103.0,3713.8341729049284,970.8751471623608,970.8751471623608,Tropical/Subtropical
HT_CA_Irvine,Irvine,CA,33.6856969,-117.825981,36.1162,-119.6816,1,"Irvine, CA",West,21.0,615.0869933893322,3925.8864730746445,615.0869933893322,Tropical/Subtropical
HT_PA_Irwin,Irwin,PA,40.3301738,-79.7093339,40.5908,-77.2098,1,"Irwin, PA",Northeast,299.0,3672.083413864631,485.0818104190944,485.0818104190944,Temperate
HT_FL_Jacksonville,Jacksonville,FL,30.3262247,-81.6579179,27.9947,-81.7603,2,"Jacksonville, FL",South,10.0,3821.7891837403085,1343.9488858020168,1323.1160869218363,Tropical/Subtropical
HT_NY_Jamestown,Jamestown,NY,42.0965167,-79.2380322,42.1657,-74.9481,1,"Jamestown, NY",Northeast,428.0,3682.409062926968,463.6047206953752,463.6047206953752,Temperate
HT_OH_Jamestown,Jamestown,OH,39.6581163,-83.7349236,40.3888,-82.7649,1,"Jamestown, OH",Midwest,322.0,3344.8672623755174,836.3265044037471,836.3265044037471,Subtropical
HT_IN_Jeffersonville,Jeffersonville,IN,38.2770227,-85.7371604,39.8494,-86.2604,1,"Jeffersonville, IN",Midwest,140.0,3199.836471402247,1043.805387295427,1043.805387295427,Subtropical
HT_NJ_Jersey_City,Jersey City,NJ,40.7215682,-74.047455,40.2206,-74.7597,1,"Jersey City, NJ",Northeast,4.0,4135.518214057957,3.6355079399260757,3.6355079399260757,Temperate
HT_MN_Jordan,Jordan,MN,44.6663146,-93.6261918,45.6945,-93.9196,1,"Jordan, MN",Midwest,235.0,2517.560921118069,1662.1804321195327,1661.4207437269163,Temperate
HT_AK_Juneau,Juneau,AK,58.3019613,-134.4196751,64.0685,-152.2782,2,"Juneau, AK",Alaska/Hawaii,10.0,2442.901437877976,4600.51879628357,1436.3557894780765,Cold Temperate
HT_KS_Kansas_City,Kansas City,KS,39.1134562,-94.626497,38.5266,-96.7265,1,"Kansas City, KS",Midwest,274.0,2421.4046507408925,1767.9115456339991,1039.7804981172128,Subtropical
HT_TX_Katy,Katy,TX,29.7857853,-95.8243956,31.9686,-99.9018,1,"Katy, TX",South,47.0,2606.868093296655,2316.618997061927,44.05161610853733,Tropical/Subtropical
HT_WI_Kaukauna,Kaukauna,WI,44.2780432,-88.2720503,44.2685,-89.6165,1,"Kaukauna, WI",Midwest,201.0,2938.239596973188,1235.8611037315277,1235.8611037315277,Temperate
HT_WA_Kent,Kent,WA,47.3826903,-122.2270272,47.4009,-121.4905,1,"Kent, WA",West,20.0,1067.395119040111,3870.770138640304,26.080703210017674,Cold Temperate
HT_TX_Kerrville,Kerrville,TX,30.048469,-99.1399464,31.9686,-99.9018,1,"Kerrville, TX",South,501.0,2309.28215304882,2559.1272387197896,365.49595997587704,Tropical/Subtropical
HT_MN_Kimball,Kimball,MN,45.3124811,-94.300266,45.6945,-93.9196,1,"Kimball, MN",Midwest,347.0,2475.882270232442,1726.181607943327,1726.181607943327,Cold Temperate
HT_MI_Kingsford,Kingsford,MI,45.794956,-88.072071,43.3266,-84.5361,1,"Kingsford, MI",Midwest,332.0,2964.9173886163717,1271.714813524197,1271.714813524197,Cold Temperate
HT_TN_Kingsport,Kingsport,TN,36.550238,-82.5594293,35.7478,-86.6923,1,"Kingsport, TN",South,375.0,3516.0610764844955,875.8432853117324,875.8432853117324,Subtropical
HT_FL_Kissimmee,Kissimmee,FL,28.2918995,-81.4075838,27.9947,-81.7603,2,"Kissimmee, FL",South,25.0,3938.9978438382473,1534.936769137198,1368.9633442764919,Tropical/Subtropical
HT_IN_Kokomo,Kokomo,IN,40.4864444,-86.1336351,39.8494,-86.2604,1,"Kokomo, IN",Midwest,247.0,3129.7893122914793,1026.0025640438284,1026.0025640438284,Temperate
HT_IL_La_Grange,La Grange,IL,41.81483,-87.8735662,40.3495,-88.9861,1,"La Grange, IL",Midwest,200.0,2972.2209294417885,1167.2231482310222,1167.2231482310222,Temperate
HT_WI_LaCrosse,LaCrosse,WI,43.435153,-89.7295833,44.2685,-89.6165,1,"LaCrosse, WI",Midwest,301.0,2817.904561479946,1333.669986927669,1333.669986927669,Temperate
HT_MN_Lake_Elmo,Lake Elmo,MN,45.0021685,-92.8801862,45.6945,-93.9196,1,"Lake Elmo, MN",Midwest,280.0,2580.99823252252,1610.15541136613,1610.15541136613,Cold Temperate
HT_IN_Lake_Station,Lake Station,IN,41.5750369,-87.2389246,39.8494,-86.2604,1,"Lake Station, IN",Midwest,193.0,3026.5072375305713,1113.9462750826638,1113.9462750826638,Temperate
HT_WA_Lake_Stevens,Lake Stevens,WA,48.0197794,-122.0660914,47.4009,-121.4905,1,"Lake Stevens, WA",West,89.0,1138.4759528619543,3850.6397706244666,50.11465540844283,Cold Temperate
HT_IL_Lake_Villa,Lake Villa,IL,42.4169651,-88.0739708,40.3495,-88.9861,1,"Lake Villa, IL",Midwest,243.0,2953.0402359448653,1187.1863335193507,1187.1863335193507,Temperate
HT_FL_Lake_Wales,Lake Wales,FL,27.9014133,-81.5859099,27.9947,-81.7603,1,"Lake Wales, FL",South,47.0,3942.6365373540507,1581.593250668447,1360.0933835720027,Tropical/Subtropical
HT_FL_Lakeland,Lakeland,FL,28.0394654,-81.9498042,27.9947,-81.7603,1,"Lakeland, FL",South,63.0,3903.777016210823,1582.6429181470417,1321.924259123874,Tropical/Subtropical
HT_MN_Lakeville,Lakeville,MN,44.650051,-93.2432791,45.6945,-93.9196,2,"Lakeville, MN",Midwest,297.0,2547.4441826009643,1631.8823232493103,1631.8823232493103,Temperate
HT_CO_Lakewood,Lakewood,CO,39.7085736,-105.0846694,39.0598,-105.3111,2,"Lakewood, CO",West,1692.0,1519.851055110958,2634.273494958883,1415.6502030344923,Montane
HT_NY_Lancaster,Lancaster,NY,42.9076585,-78.6178677,42.1657,-74.9481,1,"Lancaster, NY",Northeast,221.0,3722.4175027687206,454.0908178070481,454.0908178070481,Temperate
HT_NM_Las_Cruces,Las Cruces,NM,32.3140354,-106.779807,34.8405,-106.2371,1,"Las Cruces, NM",West,1186.0,1547.6363133239934,3059.658362131871,1124.8269284873465,Tropical/Subtropical
